---------------------------------------------------------------------------
userSimulator iteration #1 : 
Node 0 : 
User ID: 18564| Type: 1| Action ID: 1| Timestamp: 1678200027
User ID: 14644| Type: 2| Action ID: 9| Timestamp: 1678200034
User ID: 14644| Type: 0| Action ID: 8| Timestamp: 1678200034
User ID: 14644| Type: 1| Action ID: 11| Timestamp: 1678200034
User ID: 14644| Type: 0| Action ID: 9| Timestamp: 1678200034
User ID: 14644| Type: 0| Action ID: 10| Timestamp: 1678200034
User ID: 14644| Type: 2| Action ID: 10| Timestamp: 1678200034
User ID: 14644| Type: 0| Action ID: 11| Timestamp: 1678200034
User ID: 14644| Type: 2| Action ID: 11| Timestamp: 1678200034
User ID: 14644| Type: 0| Action ID: 12| Timestamp: 1678200034
User ID: 14644| Type: 2| Action ID: 12| Timestamp: 1678200034
User ID: 14644| Type: 1| Action ID: 12| Timestamp: 1678200034
User ID: 14644| Type: 2| Action ID: 13| Timestamp: 1678200034
User ID: 14644| Type: 0| Action ID: 13| Timestamp: 1678200034
User ID: 14644| Type: 1| Action ID: 13| Timestamp: 1678200034
User ID: 14644| Type: 2| Action ID: 14| Timestamp: 1678200034
Node 2 : 
User ID: 30025| Type: 1| Action ID: 1| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 2| Timestamp: 1678200034
User ID: 30025| Type: 2| Action ID: 1| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 3| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 1| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 2| Timestamp: 1678200034
User ID: 30025| Type: 2| Action ID: 2| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 3| Timestamp: 1678200034
User ID: 30025| Type: 2| Action ID: 3| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 4| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 5| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 4| Timestamp: 1678200034
User ID: 30025| Type: 2| Action ID: 4| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 6| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 5| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 6| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 7| Timestamp: 1678200034
User ID: 30025| Type: 2| Action ID: 5| Timestamp: 1678200034
User ID: 30025| Type: 2| Action ID: 6| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 8| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 9| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 10| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 7| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 8| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 9| Timestamp: 1678200034
User ID: 30025| Type: 2| Action ID: 7| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 10| Timestamp: 1678200034
User ID: 30025| Type: 0| Action ID: 11| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 11| Timestamp: 1678200034
User ID: 30025| Type: 1| Action ID: 12| Timestamp: 1678200034
Node 3 : 
User ID: 8676| Type: 0| Action ID: 1| Timestamp: 1678200034
User ID: 8676| Type: 0| Action ID: 2| Timestamp: 1678200034
User ID: 8676| Type: 0| Action ID: 3| Timestamp: 1678200034
User ID: 8676| Type: 2| Action ID: 1| Timestamp: 1678200034
User ID: 8676| Type: 1| Action ID: 1| Timestamp: 1678200034
User ID: 8676| Type: 0| Action ID: 4| Timestamp: 1678200034
User ID: 8676| Type: 0| Action ID: 5| Timestamp: 1678200034
User ID: 8676| Type: 2| Action ID: 2| Timestamp: 1678200034
User ID: 8676| Type: 0| Action ID: 6| Timestamp: 1678200034
User ID: 8676| Type: 1| Action ID: 2| Timestamp: 1678200034
User ID: 8676| Type: 2| Action ID: 3| Timestamp: 1678200034
User ID: 8676| Type: 2| Action ID: 4| Timestamp: 1678200034
User ID: 8676| Type: 1| Action ID: 3| Timestamp: 1678200034
User ID: 8676| Type: 1| Action ID: 4| Timestamp: 1678200034
User ID: 8676| Type: 2| Action ID: 5| Timestamp: 1678200034
User ID: 8676| Type: 0| Action ID: 7| Timestamp: 1678200034
User ID: 8676| Type: 1| Action ID: 5| Timestamp: 1678200034
User ID: 8676| Type: 2| Action ID: 6| Timestamp: 1678200034
User ID: 8676| Type: 0| Action ID: 8| Timestamp: 1678200034
User ID: 8676| Type: 0| Action ID: 9| Timestamp: 1678200034
Node 4 : 
User ID: 18442| Type: 0| Action ID: 1| Timestamp: 1678200034
User ID: 18442| Type: 0| Action ID: 2| Timestamp: 1678200034
User ID: 18442| Type: 1| Action ID: 1| Timestamp: 1678200034
User ID: 18442| Type: 0| Action ID: 3| Timestamp: 1678200034
User ID: 18442| Type: 2| Action ID: 1| Timestamp: 1678200034
User ID: 18442| Type: 0| Action ID: 4| Timestamp: 1678200034
User ID: 18442| Type: 0| Action ID: 5| Timestamp: 1678200034
User ID: 18442| Type: 1| Action ID: 2| Timestamp: 1678200034
User ID: 18442| Type: 1| Action ID: 3| Timestamp: 1678200034
User ID: 18442| Type: 0| Action ID: 6| Timestamp: 1678200034
User ID: 18442| Type: 0| Action ID: 7| Timestamp: 1678200034
User ID: 18442| Type: 0| Action ID: 8| Timestamp: 1678200034
User ID: 18442| Type: 0| Action ID: 9| Timestamp: 1678200034
User ID: 18442| Type: 2| Action ID: 2| Timestamp: 1678200034
User ID: 18442| Type: 2| Action ID: 3| Timestamp: 1678200034
User ID: 18442| Type: 0| Action ID: 10| Timestamp: 1678200034
User ID: 18442| Type: 0| Action ID: 11| Timestamp: 1678200034
User ID: 18442| Type: 1| Action ID: 4| Timestamp: 1678200034
User ID: 18442| Type: 1| Action ID: 5| Timestamp: 1678200034
User ID: 18442| Type: 2| Action ID: 4| Timestamp: 1678200034
Node 5 : 
User ID: 18758| Type: 2| Action ID: 1| Timestamp: 1678200034
User ID: 18758| Type: 2| Action ID: 2| Timestamp: 1678200034
User ID: 18758| Type: 0| Action ID: 1| Timestamp: 1678200034
User ID: 18758| Type: 1| Action ID: 1| Timestamp: 1678200034
User ID: 18758| Type: 0| Action ID: 2| Timestamp: 1678200034
User ID: 18758| Type: 2| Action ID: 3| Timestamp: 1678200034
User ID: 18758| Type: 2| Action ID: 4| Timestamp: 1678200034
User ID: 18758| Type: 2| Action ID: 5| Timestamp: 1678200034
User ID: 18758| Type: 2| Action ID: 6| Timestamp: 1678200034
User ID: 18758| Type: 2| Action ID: 7| Timestamp: 1678200034
User ID: 18758| Type: 1| Action ID: 2| Timestamp: 1678200034
User ID: 18758| Type: 0| Action ID: 3| Timestamp: 1678200034
User ID: 18758| Type: 1| Action ID: 3| Timestamp: 1678200034
User ID: 18758| Type: 1| Action ID: 4| Timestamp: 1678200034
User ID: 18758| Type: 2| Action ID: 8| Timestamp: 1678200034
User ID: 18758| Type: 1| Action ID: 5| Timestamp: 1678200034
User ID: 18758| Type: 1| Action ID: 6| Timestamp: 1678200034
User ID: 18758| Type: 1| Action ID: 7| Timestamp: 1678200034
User ID: 18758| Type: 0| Action ID: 4| Timestamp: 1678200034
User ID: 18758| Type: 2| Action ID: 9| Timestamp: 1678200034
Node 6 : 
User ID: 32480| Type: 2| Action ID: 1| Timestamp: 1678200034
User ID: 32480| Type: 1| Action ID: 1| Timestamp: 1678200034
User ID: 32480| Type: 2| Action ID: 2| Timestamp: 1678200034
User ID: 32480| Type: 2| Action ID: 3| Timestamp: 1678200034
User ID: 32480| Type: 2| Action ID: 4| Timestamp: 1678200034
User ID: 32480| Type: 2| Action ID: 5| Timestamp: 1678200034
User ID: 32480| Type: 2| Action ID: 6| Timestamp: 1678200034
User ID: 32480| Type: 0| Action ID: 1| Timestamp: 1678200034
User ID: 32480| Type: 2| Action ID: 7| Timestamp: 1678200034
User ID: 32480| Type: 0| Action ID: 2| Timestamp: 1678200034
User ID: 32480| Type: 1| Action ID: 2| Timestamp: 1678200034
User ID: 32480| Type: 0| Action ID: 3| Timestamp: 1678200034
User ID: 32480| Type: 2| Action ID: 8| Timestamp: 1678200034
User ID: 32480| Type: 1| Action ID: 3| Timestamp: 1678200034
User ID: 32480| Type: 1| Action ID: 4| Timestamp: 1678200034
User ID: 32480| Type: 1| Action ID: 5| Timestamp: 1678200034
User ID: 32480| Type: 1| Action ID: 6| Timestamp: 1678200034
User ID: 32480| Type: 1| Action ID: 7| Timestamp: 1678200034
User ID: 32480| Type: 1| Action ID: 8| Timestamp: 1678200034
User ID: 32480| Type: 0| Action ID: 4| Timestamp: 1678200034
Node 7 : 
User ID: 8094| Type: 0| Action ID: 1| Timestamp: 1678200034
User ID: 8094| Type: 0| Action ID: 2| Timestamp: 1678200034
User ID: 8094| Type: 1| Action ID: 1| Timestamp: 1678200034
User ID: 8094| Type: 2| Action ID: 1| Timestamp: 1678200034
User ID: 8094| Type: 0| Action ID: 3| Timestamp: 1678200034
User ID: 8094| Type: 2| Action ID: 2| Timestamp: 1678200034
User ID: 8094| Type: 1| Action ID: 2| Timestamp: 1678200034
User ID: 8094| Type: 1| Action ID: 3| Timestamp: 1678200034
User ID: 8094| Type: 2| Action ID: 3| Timestamp: 1678200034
User ID: 8094| Type: 2| Action ID: 4| Timestamp: 1678200034
User ID: 8094| Type: 2| Action ID: 5| Timestamp: 1678200034
User ID: 8094| Type: 1| Action ID: 4| Timestamp: 1678200034
User ID: 8094| Type: 1| Action ID: 5| Timestamp: 1678200034
User ID: 8094| Type: 0| Action ID: 4| Timestamp: 1678200034
User ID: 8094| Type: 2| Action ID: 6| Timestamp: 1678200034
User ID: 8094| Type: 1| Action ID: 6| Timestamp: 1678200034
User ID: 8094| Type: 1| Action ID: 7| Timestamp: 1678200034
User ID: 8094| Type: 1| Action ID: 8| Timestamp: 1678200034
User ID: 8094| Type: 1| Action ID: 9| Timestamp: 1678200034
User ID: 8094| Type: 2| Action ID: 7| Timestamp: 1678200034
Node 8 : 
User ID: 12212| Type: 2| Action ID: 1| Timestamp: 1678200034
User ID: 12212| Type: 0| Action ID: 1| Timestamp: 1678200034
User ID: 12212| Type: 1| Action ID: 1| Timestamp: 1678200034
User ID: 12212| Type: 0| Action ID: 2| Timestamp: 1678200034
User ID: 12212| Type: 1| Action ID: 2| Timestamp: 1678200034
User ID: 12212| Type: 2| Action ID: 2| Timestamp: 1678200034
User ID: 12212| Type: 0| Action ID: 3| Timestamp: 1678200034
User ID: 12212| Type: 2| Action ID: 3| Timestamp: 1678200034
User ID: 12212| Type: 1| Action ID: 3| Timestamp: 1678200034
User ID: 12212| Type: 0| Action ID: 4| Timestamp: 1678200034
Node 9 : 
User ID: 4657| Type: 1| Action ID: 1| Timestamp: 1678200034
User ID: 4657| Type: 1| Action ID: 2| Timestamp: 1678200034
User ID: 4657| Type: 2| Action ID: 1| Timestamp: 1678200034
User ID: 4657| Type: 0| Action ID: 1| Timestamp: 1678200034
User ID: 4657| Type: 0| Action ID: 2| Timestamp: 1678200034
User ID: 4657| Type: 0| Action ID: 3| Timestamp: 1678200034
User ID: 4657| Type: 0| Action ID: 4| Timestamp: 1678200034
User ID: 4657| Type: 2| Action ID: 2| Timestamp: 1678200034
User ID: 4657| Type: 2| Action ID: 3| Timestamp: 1678200034
User ID: 4657| Type: 2| Action ID: 4| Timestamp: 1678200034
---------------------------------------------------------------------------
userSimulator iteration #3 : 
Node 0 : 
User ID: 27324| Type: 1| Action ID: 1| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 1| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 2| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 2| Timestamp: 1678200041
User ID: 27324| Type: 0| Action ID: 1| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 3| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 4| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 3| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 4| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 5| Timestamp: 1678200041
User ID: 27324| Type: 0| Action ID: 2| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 5| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 6| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 6| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 7| Timestamp: 1678200041
User ID: 27324| Type: 0| Action ID: 3| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 7| Timestamp: 1678200041
User ID: 27324| Type: 0| Action ID: 4| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 8| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 9| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 10| Timestamp: 1678200041
User ID: 27324| Type: 0| Action ID: 5| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 11| Timestamp: 1678200041
User ID: 27324| Type: 0| Action ID: 6| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 8| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 9| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 10| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 12| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 11| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 13| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 14| Timestamp: 1678200041
User ID: 27324| Type: 0| Action ID: 7| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 12| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 15| Timestamp: 1678200041
User ID: 27324| Type: 0| Action ID: 8| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 16| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 13| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 14| Timestamp: 1678200041
User ID: 27324| Type: 2| Action ID: 17| Timestamp: 1678200041
User ID: 27324| Type: 1| Action ID: 15| Timestamp: 1678200041
Node 1 : 
User ID: 22780| Type: 0| Action ID: 1| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 1| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 1| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 2| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 2| Timestamp: 1678200041
User ID: 22780| Type: 0| Action ID: 2| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 3| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 4| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 5| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 3| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 6| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 4| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 7| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 5| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 8| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 6| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 9| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 10| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 11| Timestamp: 1678200041
User ID: 22780| Type: 0| Action ID: 3| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 7| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 8| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 12| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 9| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 10| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 11| Timestamp: 1678200041
User ID: 22780| Type: 0| Action ID: 4| Timestamp: 1678200041
User ID: 22780| Type: 0| Action ID: 5| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 13| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 14| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 15| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 16| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 17| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 12| Timestamp: 1678200041
User ID: 22780| Type: 2| Action ID: 18| Timestamp: 1678200041
User ID: 22780| Type: 0| Action ID: 6| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 13| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 14| Timestamp: 1678200041
User ID: 22780| Type: 1| Action ID: 15| Timestamp: 1678200041
User ID: 22780| Type: 0| Action ID: 7| Timestamp: 1678200041
Node 2 : 
User ID: 11316| Type: 0| Action ID: 1| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 2| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 1| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 3| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 4| Timestamp: 1678200041
User ID: 11316| Type: 2| Action ID: 1| Timestamp: 1678200041
User ID: 11316| Type: 2| Action ID: 2| Timestamp: 1678200041
User ID: 11316| Type: 2| Action ID: 3| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 2| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 5| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 6| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 7| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 3| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 8| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 4| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 9| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 5| Timestamp: 1678200041
User ID: 11316| Type: 2| Action ID: 4| Timestamp: 1678200041
User ID: 11316| Type: 2| Action ID: 5| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 10| Timestamp: 1678200041
User ID: 11316| Type: 2| Action ID: 6| Timestamp: 1678200041
User ID: 11316| Type: 2| Action ID: 7| Timestamp: 1678200041
User ID: 11316| Type: 2| Action ID: 8| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 11| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 12| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 6| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 13| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 7| Timestamp: 1678200041
User ID: 11316| Type: 2| Action ID: 9| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 8| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 14| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 15| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 9| Timestamp: 1678200041
User ID: 11316| Type: 2| Action ID: 10| Timestamp: 1678200041
User ID: 11316| Type: 0| Action ID: 16| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 10| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 11| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 12| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 13| Timestamp: 1678200041
User ID: 11316| Type: 1| Action ID: 14| Timestamp: 1678200041
Node 3 : 
User ID: 20642| Type: 1| Action ID: 1| Timestamp: 1678200041
User ID: 20642| Type: 1| Action ID: 2| Timestamp: 1678200041
User ID: 20642| Type: 2| Action ID: 1| Timestamp: 1678200041
User ID: 20642| Type: 1| Action ID: 3| Timestamp: 1678200041
User ID: 20642| Type: 1| Action ID: 4| Timestamp: 1678200041
User ID: 20642| Type: 1| Action ID: 5| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 1| Timestamp: 1678200041
User ID: 20642| Type: 1| Action ID: 6| Timestamp: 1678200041
User ID: 20642| Type: 2| Action ID: 2| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 2| Timestamp: 1678200041
User ID: 20642| Type: 2| Action ID: 3| Timestamp: 1678200041
User ID: 20642| Type: 1| Action ID: 7| Timestamp: 1678200041
User ID: 20642| Type: 1| Action ID: 8| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 3| Timestamp: 1678200041
User ID: 20642| Type: 2| Action ID: 4| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 4| Timestamp: 1678200041
User ID: 20642| Type: 2| Action ID: 5| Timestamp: 1678200041
User ID: 20642| Type: 1| Action ID: 9| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 5| Timestamp: 1678200041
User ID: 20642| Type: 2| Action ID: 6| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 6| Timestamp: 1678200041
User ID: 20642| Type: 1| Action ID: 10| Timestamp: 1678200041
User ID: 20642| Type: 2| Action ID: 7| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 7| Timestamp: 1678200041
User ID: 20642| Type: 2| Action ID: 8| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 8| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 9| Timestamp: 1678200041
User ID: 20642| Type: 2| Action ID: 9| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 10| Timestamp: 1678200041
User ID: 20642| Type: 0| Action ID: 11| Timestamp: 1678200041
Node 4 : 
User ID: 17201| Type: 1| Action ID: 1| Timestamp: 1678200041
User ID: 17201| Type: 2| Action ID: 1| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 2| Timestamp: 1678200041
User ID: 17201| Type: 0| Action ID: 1| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 3| Timestamp: 1678200041
User ID: 17201| Type: 2| Action ID: 2| Timestamp: 1678200041
User ID: 17201| Type: 0| Action ID: 2| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 4| Timestamp: 1678200041
User ID: 17201| Type: 0| Action ID: 3| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 5| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 6| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 7| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 8| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 9| Timestamp: 1678200041
User ID: 17201| Type: 0| Action ID: 4| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 10| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 11| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 12| Timestamp: 1678200041
User ID: 17201| Type: 2| Action ID: 3| Timestamp: 1678200041
User ID: 17201| Type: 0| Action ID: 5| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 13| Timestamp: 1678200041
User ID: 17201| Type: 2| Action ID: 4| Timestamp: 1678200041
User ID: 17201| Type: 2| Action ID: 5| Timestamp: 1678200041
User ID: 17201| Type: 0| Action ID: 6| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 14| Timestamp: 1678200041
User ID: 17201| Type: 2| Action ID: 6| Timestamp: 1678200041
User ID: 17201| Type: 1| Action ID: 15| Timestamp: 1678200041
User ID: 17201| Type: 0| Action ID: 7| Timestamp: 1678200041
User ID: 17201| Type: 2| Action ID: 7| Timestamp: 1678200041
User ID: 17201| Type: 2| Action ID: 8| Timestamp: 1678200041
Node 5 : 
User ID: 20157| Type: 2| Action ID: 1| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 1| Timestamp: 1678200041
User ID: 20157| Type: 2| Action ID: 2| Timestamp: 1678200041
User ID: 20157| Type: 0| Action ID: 1| Timestamp: 1678200041
User ID: 20157| Type: 0| Action ID: 2| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 2| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 3| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 4| Timestamp: 1678200041
User ID: 20157| Type: 0| Action ID: 3| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 5| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 6| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 7| Timestamp: 1678200041
User ID: 20157| Type: 2| Action ID: 3| Timestamp: 1678200041
User ID: 20157| Type: 2| Action ID: 4| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 8| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 9| Timestamp: 1678200041
User ID: 20157| Type: 2| Action ID: 5| Timestamp: 1678200041
User ID: 20157| Type: 0| Action ID: 4| Timestamp: 1678200041
User ID: 20157| Type: 0| Action ID: 5| Timestamp: 1678200041
User ID: 20157| Type: 0| Action ID: 6| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 10| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 11| Timestamp: 1678200041
User ID: 20157| Type: 0| Action ID: 7| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 12| Timestamp: 1678200041
User ID: 20157| Type: 2| Action ID: 6| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 13| Timestamp: 1678200041
User ID: 20157| Type: 2| Action ID: 7| Timestamp: 1678200041
User ID: 20157| Type: 0| Action ID: 8| Timestamp: 1678200041
User ID: 20157| Type: 0| Action ID: 9| Timestamp: 1678200041
User ID: 20157| Type: 1| Action ID: 14| Timestamp: 1678200041
Node 6 : 
User ID: 19252| Type: 2| Action ID: 1| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 1| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 2| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 3| Timestamp: 1678200041
User ID: 19252| Type: 2| Action ID: 2| Timestamp: 1678200041
User ID: 19252| Type: 2| Action ID: 3| Timestamp: 1678200041
User ID: 19252| Type: 2| Action ID: 4| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 4| Timestamp: 1678200041
User ID: 19252| Type: 1| Action ID: 1| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 5| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 6| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 7| Timestamp: 1678200041
User ID: 19252| Type: 2| Action ID: 5| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 8| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 9| Timestamp: 1678200041
User ID: 19252| Type: 2| Action ID: 6| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 10| Timestamp: 1678200041
User ID: 19252| Type: 2| Action ID: 7| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 11| Timestamp: 1678200041
User ID: 19252| Type: 0| Action ID: 12| Timestamp: 1678200041
Node 7 : 
User ID: 2523| Type: 0| Action ID: 1| Timestamp: 1678200041
User ID: 2523| Type: 2| Action ID: 1| Timestamp: 1678200041
User ID: 2523| Type: 1| Action ID: 1| Timestamp: 1678200041
User ID: 2523| Type: 0| Action ID: 2| Timestamp: 1678200041
User ID: 2523| Type: 1| Action ID: 2| Timestamp: 1678200041
User ID: 2523| Type: 1| Action ID: 3| Timestamp: 1678200041
User ID: 2523| Type: 2| Action ID: 2| Timestamp: 1678200041
User ID: 2523| Type: 2| Action ID: 3| Timestamp: 1678200041
User ID: 2523| Type: 1| Action ID: 4| Timestamp: 1678200041
User ID: 2523| Type: 2| Action ID: 4| Timestamp: 1678200041
