Iteration: 1
2417 136 0
2399 1718 1909 1157
2399 1718 107 1158
2399 1718 107 1159
2399 1718 1835 1160
2399 1718 1911 1161
2399 1718 107 1162
2399 1718 1863 1163
2399 1718 1663 1164
2399 1718 1165
2399 1718 107 1166
2399 1718 107 1167
2399 1718 107 1168
2399 1718 107 1169
2399 1718 107 1170
2399 1465 1171
2399 1718 1663 1172
2417 1577 1173
2399 1718 107 1174
2399 1718 1863 1175
2399 1718 107 1176
2399 1718 107 1177
2399 1718 1369 1178
2417 1912 428 1179
2399 1718 1835 1180
2399 1718 1663 1181
2399 1718 1182
2399 1718 1540 1183
2399 1718 1835 1184
2399 1718 1835 1185
2399 1718 107 1186
2399 1465 908 1187
2399 1718 107 1188
2399 1718 107 1189
2399 1718 107 1190
2399 1718 1863 1191
2399 1718 107 1192
2399 1718 107 1193
2399 1718 107 1194
2399 1718 1846 1195
2399 1718 1196
2399 1718 1197
2399 1718 1663 1198
2399 1718 1835 1199
2399 1718 107 1200
2399 1718 1835 1201
2417 1577 1077 1202
2399 1465 908 1203
2399 1718 107 1204
2399 1718 1835 1205
2399 1718 107 1206
2399 1718 1126 1207
2399 1718 107 1208
2399 1718 1835 1209
2417 1912 428 1210
2399 1718 1863 1211
2399 1718 107 1212
2399 1718 107 1213
2399 1718 1911 1214
2399 1718 107 1215
2399 1718 107 1216
2399 1718 1540 1217
2399 1718 107 1218
2399 1718 1509 1219
2399 1465 1483 1220
2399 1718 107 1221
2399 1718 1835 1222
2399 1718 107 1223
2399 1718 107 1224
2399 1718 107 1225
2417 1912 428 1226
2399 1718 107 1227
2399 1718 107 1228
2399 1718 107 1229
2399 1718 1911 1230
2399 1718 107 1231
2399 1718 107 1232
2399 1718 107 1233
2399 1718 107 1234
2399 1718 107 1235
2399 1718 107 1236
2417 1912 428 1237
2399 1718 1663 1238
2399 1718 107 1239
2399 1718 107 1240
2399 1718 107 1241
2399 1718 1835 1242
2399 1718 1835 1243
2399 1718 107 1244
2399 1718 107 1245
2399 1718 107 1246
2399 1718 107 1247
2399 1718 107 1248
2399 1718 107 1249
2399 1718 1663 1250
2399 1718 107 1251
2399 1718 107 1252
2399 1718 107 1253
2399 1718 1165 1254
2399 1718 1846 1255
2399 1718 1863 1256
2399 1718 107 1257
2399 1718 1334 1258
2399 1718 107 1259
2399 1718 107 1260
2399 1718 107 1261
2399 1718 1835 1262
2399 1718 107 1263
2399 1718 107 1264
2399 1718 1782 1265
2417 1577 1666 1266
2399 1718 1835 1267
2399 1718 107 1268
2399 1718 1835 1269
2399 1718 107 1270
2399 1718 1663 1271
2399 1718 1846 1272
2399 1718 107 1273
2399 1718 951 1274
2399 1718 107 1275
2399 1718 107 1276
2399 1718 107 1277
2399 1718 1523 1278
2399 1718 107 1279
2399 1718 1835 1280
2399 1718 107 1281
2399 1718 107 1282
2399 1718 1911 1283
2399 1718 107 1284
2399 1718 916 1285
2399 1718 107 1286
2399 1718 1663 1287
2399 1718 1663 1288
2417 1577 1289
2399 1718 1835 1290
2399 1718 1835 1291
2399 1718 107 1292
2399 1718 1835 1293
2399 1718 916 1294
2399 1718 107 1295
2399 1718 107 1296
2399 1465 1171 1297
2399 1718 107 1298
2399 1718 107 1299
2417 1912 428 1300
2399 1718 1369 1301
2399 1718 1835 1302
2399 1718 107 1303
2399 1718 107 1304
2399 1718 1863 1305
2399 1718 107 1306
2399 1465 908 1307
2399 1718 107 1308
2399 1718 107 1309
2399 1718 107 1310
2399 1718 107 1311
2399 1718 1312
2417 1912 428 1313
2399 1718 107 1314
2399 1718 107 1315
2399 1718 107 1316
2417 1577 1534 1317
2399 1718 107 1318
2399 1718 107 1319
2417 1912 428 1320
2399 1718 1911 1321
2399 1718 107 1322
2399 1718 1835 1323
2399 1718 107 1324
2399 1718 951 1325
2399 1718 107 1326
2399 1718 1327
2399 1718 107 1328
2399 1718 1835 1329
2399 1718 1835 1330
2399 1718 1835 1331
2399 1718 107 1332
2399 1718 107 1333
2399 1718 1334
2399 1718 1663 1335
2399 1718 1663 1336
2399 1718 1911 1337
2417 1912 563 1338
2399 1718 1663 1339
2399 1718 1376 1340
2399 1718 1835 1341
2399 1718 107 1342
2399 1718 1540 1343
2399 1718 1835 1344
2399 1718 107 1345
2417 1577 1029 1346
2399 1718 107 1347
2399 1718 107 1348
2399 1718 107 1349
2399 1718 107 1350
2399 1718 1702 1351
2399 1718 1352
2399 1718 107 1353
2399 1718 107 1354
2399 1718 107 1355
2399 1718 107 1356
2399 1718 107 1357
2417 1912 428 1358
2399 1718 1835 1359
2399 1465 908 1360
2399 1718 1361
2399 1718 107 1362
2399 1718 107 1363
2399 1718 1540 1364
2399 1718 1663 1365
2399 1718 107 1366
2399 1718 1909 1367
2399 1718 1197 1368
2399 1718 1369
2399 1718 1663 1370
2399 1718 107 1371
2399 1718 107 1372
2399 1718 107 1373
2417 1912 428 1374
2399 1718 1621 1375
2399 1718 1376
2399 1718 1835 1377
2399 1718 107 1378
2399 1718 107 1379
2399 1718 1621 1380
2399 1718 107 1381
2399 1718 107 1382
2399 1718 1909 1383
2399 1718 1327 1384
2399 1465 1013 1385
2399 1718 107 1386
2399 1465 1171 1387
2399 1718 1835 1388
2399 1718 1663 1389
2399 1718 1835 1390
2399 1718 1835 1391
2399 1718 107 1392
2399 1718 1835 1393
2399 1718 107 1394
2399 1718 1909 1395
2399 1718 107 1396
2399 1718 107 1397
2399 1718 1863 1398
2399 1718 1835 1399
2399 1718 107 1400
2399 1718 107 1401
2399 1718 1663 1402
2399 1718 107 1403
2399 1718 921 1404
2399 1465 1883 1405
2399 1718 107 1406
2399 1718 1663 1407
2417 1912 428 1408
2399 1718 1863 1409
2399 1718 107 1410
2399 1718 1618 1411
2399 1718 107 1412
2399 1718 107 1413
2399 1718 107 1414
2399 1718 107 1415
2399 1718 1835 1416
2399 1718 1621 1417
2399 1718 107 1418
2399 1718 1911 1419
2399 1718 1846 1420
2399 1718 1165 1421
2399 1718 107 1422
2399 1718 107 1423
2399 1718 107 1424
2417 1912 428 1425
2399 1718 107 1426
2399 1718 107 1427
2399 1718 107 1428
2399 1718 107 1429
2399 1718 107 1430
2399 1718 1835 1431
2399 1718 107 1432
2399 1465 908 1433
2399 1718 1846 1434
2399 1718 1540 1435
2399 1718 107 1436
2399 1718 1911 1437
2399 1718 107 1438
2399 1718 1621 1439
2399 1718 1440
2417 1577 1666 1441
2399 1718 107 1442
2399 1718 107 1443
2399 1718 1540 1444
2399 1718 1702 1445
2417 1912 428 1446
2399 1718 1863 1447
2399 1718 107 1448
2399 1718 1863 1449
2417 1577 1666 1450
2399 1718 107 1451
2399 1718 107 1452
2399 1718 1621 1453
2399 1718 107 1454
2399 1718 107 1455
2399 1718 1663 1456
2399 1718 1663 1457
2399 1718 1458
2399 1718 107 1459
2399 1718 1835 1460
2399 1718 1369 1461
2399 1718 107 1462
2399 1718 107 1463
2399 1718 107 1464
2399 1465
2399 1718 107 1466
2399 1718 1846 1467
2399 1718 107 1468
2399 1718 107 1469
2399 1718 1835 1470
2399 1718 1909 1471
2399 1718 107 1472
2399 1718 1334 1473
2399 1718 107 1474
2399 1718 107 1475
2399 1718 107 1476
2399 1718 1909 1477
2399 1718 107 1478
2399 1718 107 1479
2399 1718 1863 1480
2399 1718 107 1481
2399 1718 107 1482
2399 1465 1483
2399 1718 1352 1484
2399 1718 1485
2399 1465 1171 1486
2417 1577 1173 1487
2399 1718 1863 1488
2399 1718 107 1489
2399 1718 107 1490
2399 1718 1663 1491
2399 1718 1334 1492
2399 1718 107 1493
2399 1718 107 1494
2399 1718 107 1495
2399 1718 107 1496
2399 1718 107 1497
2399 1465 1483 1498
2399 1718 107 1499
2399 1718 107 1500
2399 1718 1909 1501
2399 1718 107 1502
2399 1718 107 1503
2399 1718 107 1504
2417 1577 1666 1505
2399 1718 107 1506
2399 1718 107 1507
2399 1718 107 1508
2399 1718 1509
2399 1718 107 1510
2399 1718 951 1511
2417 1912 428 1512
2399 1718 1513
2399 1718 107 1514
2399 1718 107 1515
2399 1718 1835 1516
2399 1718 1663 1517
2399 1718 1327 1518
2417 1577 1173 1519
2399 1718 1846 1520
2399 1718 1911 1521
2399 1718 1522
2399 1718 1523
2399 1718 925 1524
2399 1718 1334 1525
2399 1718 107 1526
2399 1718 1911 1527
2399 1718 1835 1528
2399 1718 107 1529
2399 1718 1663 1530
2399 1718 107 1531
2399 1718 1617 1532
2399 1718 107 1533
2417 1577 1534
2399 1718 1835 1535
2417 1912 428 1536
2399 1718 1440 1537
2399 1718 1780 1538
2399 1718 1835 1539
2399 1718 1540
2399 1718 107 1541
2399 1718 1361 1542
2399 1718 107 1543
2399 1718 1312 1544
2417 1912 428 1545
2399 1718 107 1546
2399 1718 1621 1547
2399 1718 107 1548
2399 1465 1013 1549
2399 1718 107 1550
2399 1718 1835 1551
2399 1718 107 1552
2399 1718 1522 1553
2399 1718 1835 1554
2399 1465 908 1555
2399 1718 107 1556
2399 1718 1835 1557
2399 1718 107 1558
2399 1718 1835 1559
2399 1718 107 1560
2399 1718 1911 1561
2399 1718 1126 1562
2399 1718 1852 1563
2417 1577 1666 1564
2399 1718 107 1565
2399 1718 107 1566
2399 1465 908 1567
2399 1718 107 1568
2399 1718 1540 1569
2399 1718 1835 1570
2399 1718 1911 1571
2399 1718 1523 1572
2399 1718 107 1573
2399 1465 1013 1574
2399 1718 107 1575
2399 1718 107 1576
2417 1577
2399 1718 107 1578
2399 1718 107 1579
2399 1718 1663 1580
2399 1718 107 1581
2399 1718 107 1582
2399 1718 107 1583
2399 1718 1835 1584
2417 1577 1666 1585
2399 1718 107 1586
2399 1718 107 1587
2399 1465 908 1588
2399 1718 1835 1589
2399 1718 1590
2399 1718 107 1591
2399 1718 107 1592
2399 1465 908 1593
2399 1718 1911 1594
2399 1718 107 1595
2399 1718 107 1596
2399 1718 1663 1597
2399 1718 1663 1598
2399 1718 107 1599
2399 1718 1835 1600
2399 1718 107 1601
2399 1718 107 1602
2399 1718 1835 1603
2399 1718 1863 1604
2399 1718 1663 1605
2399 1718 107 1606
2399 1718 107 1607
2399 1718 1835 1608
2399 1718 1835 1609
2399 1718 1782 1610
2399 1718 107 1611
2399 1718 1836 1612
2399 1718 1835 1613
2399 1718 1846 1614
2399 1465 908 1615
2399 1718 107 1616
2399 1718 1617
2399 1718 1618
2399 1718 1663 1619
2399 1718 1835 1620
2399 1718 1621
2399 1718 1835 1622
2399 1718 1909 1623
2399 1718 107 1624
2399 1718 107 1625
2399 1718 1626
2399 1718 107 1627
2399 1718 107 1628
2399 1718 107 1629
2399 1718 1540 1630
2399 1718 107 1631
2399 1718 1835 1632
2399 1718 107 1633
2399 1718 107 1634
2399 1718 107 1635
2399 1718 107 1636
2399 1718 1835 1637
2399 1718 107 1638
2399 1718 1846 1639
2399 1718 107 1640
2399 1718 1817 1641
2417 1577 1534 1642
2399 1718 1835 1643
2399 1718 1485 1644
2399 1718 107 1645
2399 1718 107 1646
2399 1718 107 1647
2399 1718 107 1648
2399 1718 107 1649
2399 1718 107 1650
2399 1718 107 1651
2399 1718 1621 1652
2399 1718 1835 1653
2399 1718 107 1654
2399 1718 107 1655
2399 1718 1852 1656
2399 1718 107 1657
2399 1718 1334 1658
2399 1718 1835 1659
2399 1718 107 1660
2399 1718 107 1661
2399 1718 1835 1662
2399 1718 1663
2399 1718 107 1664
2399 1718 1663 1665
2417 1577 1666
2399 1718 107 1667
2399 1718 1782 1668
2399 1718 1835 1669
2399 1718 107 1670
2399 1718 107 1671
2399 1718 107 1672
2399 1718 107 1673
2399 1465 1883 1674
2399 1718 1835 1675
2399 1718 107 1676
2399 1718 107 1677
2399 1718 1852 1678
2399 1718 107 1679
2399 1718 107 1680
2399 1718 107 1681
2399 1718 107 1682
2399 1718 1836 1683
2417 1577 1666 1684
2399 1718 1835 1685
2399 1718 107 1686
2417 1577 1534 1687
2399 1718 1663 1688
2399 1718 1835 1689
2399 1718 107 1690
2399 1718 107 1691
2417 1912 428 1692
2399 1718 107 1693
2399 1718 107 1694
2399 1718 107 1695
2399 1718 107 1696
2399 1718 1697
2417 1577 1173 1698
2399 1718 1540 1699
2399 1718 1617 1700
2417 1577 1534 1701
2399 1718 1702
2399 1718 107 1703
2399 1718 107 1704
2399 1718 107 1705
2399 1718 107 1706
2399 1718 1663 1707
2399 1718 107 1708
2399 1718 107 1709
2399 1718 925 1710
2399 1718 1540 1711
2399 1718 1863 1712
2399 1465 1013 1713
2399 1718 1846 1714
2399 1718 107 1715
2399 1718 107 1716
2399 1718 1835 1717
2399 1718
2399 1718 1165 1719
2399 1718 107 1720
2399 1718 1835 1721
2399 1718 1909 1722
2399 1718 1663 1723
2399 1718 1663 1724
2399 1718 107 1725
2417 1577 1666 1726
2399 1718 107 1727
2399 1718 107 1728
2399 1718 107 1729
2399 1718 1835 1730
2399 1718 107 1731
2399 1718 107 1732
2399 1718 107 1733
2399 1718 1663 1734
2399 1718 1836 1735
2399 1718 1663 1736
2399 1718 1376 1737
2399 1718 107 1738
2399 1718 107 1739
2417 1912 428 1740
2399 1718 1782 1741
2399 1718 107 1742
2399 1718 107 1743
2399 1718 107 1744
2417 1912 563 1745
2399 1718 1835 1746
2399 1718 107 1747
2399 1718 107 1748
2399 1718 107 1749
2399 1718 1835 1750
2399 1718 107 1751
2399 1718 1835 1752
2399 1718 1835 1753
2399 1718 1617 1754
2399 1718 107 1755
2399 1718 107 1756
2399 1718 1835 1757
2399 1718 1835 1758
2399 1718 107 1759
2399 1718 107 1760
2399 1718 1835 1761
2399 1718 107 1762
2399 1718 107 1763
2399 1718 107 1764
2399 1465 1883 1765
2399 1718 107 1766
2399 1718 107 1767
2399 1718 1909 1768
2399 1718 1769
2399 1718 107 1770
2399 1718 925 1771
2399 1718 1663 1772
2399 1718 107 1773
2399 1718 1911 1774
2399 1718 107 1775
2399 1718 107 1776
2399 1465 1013 1777
2417 1912 428 1778
2399 1465 1883 1779
2399 1718 1780
2399 1718 107 1781
2399 1718 1782
2399 1718 107 1783
2399 1718 107 1784
2399 1718 107 1785
2399 1718 107 1786
2399 1718 107 1787
2399 1718 1197 1788
2399 1718 1663 1789
2399 1718 107 1790
2399 1718 1835 1791
2417 1577 1666 1792
2399 1718 1835 1793
2399 1718 1334 1794
2399 1718 1835 1795
2399 1718 1663 1796
2399 1718 107 1797
2399 1718 107 1798
2399 1718 1836 1799
2399 1718 1836 1800
2399 1718 107 1801
2399 1718 107 1802
2399 1718 107 1803
2399 1718 1863 1804
2399 1718 1911 1805
2399 1718 1702 1806
2399 1718 1540 1807
2417 1912 563 1808
2399 1718 1663 1809
2399 1718 1621 1810
2399 1718 1835 1811
2399 1718 107 1812
2399 1718 1911 1813
2399 1718 107 1814
2399 1718 107 1815
2399 1718 1835 1816
2399 1718 1817
2399 1718 1540 1818
2399 1718 1846 1819
2399 1718 107 1820
2399 1718 1522 1821
2417 1577 1666 1822
2399 1718 1835 1823
2399 1718 107 1824
2417 1577 1534 1825
2399 1718 1782 1826
2399 1718 1835 1827
2399 1718 107 1828
2399 1718 107 1829
2399 1718 107 1830
2399 1718 107 1831
2399 1465 1483 1832
2399 1718 1835 1833
2399 1718 107 1834
2399 1718 1835
2399 1718 1836
2399 1718 107 1837
2399 1718 107 1838
2399 1718 1909 1839
2399 1718 107 1840
2399 1718 107 1841
2399 1718 1835 1842
2399 1718 1440 1843
2399 1718 1334 1844
2399 1718 1835 1845
2399 1718 1846
2399 1718 107 1847
2399 1718 107 1848
2399 1718 1663 1849
2399 1718 107 1850
2399 1718 1846 1851
2399 1718 1852
2399 1718 107 1853
2399 1718 107 1854
2399 1718 107 1855
2417 1577 1029 1856
2399 1718 107 1857
2399 1718 1911 1858
2399 1718 107 1859
2399 1718 1911 1860
2399 1718 1835 1861
2399 1718 107 1862
2399 1718 1863
2399 1718 1835 1864
2399 1718 1911 1865
2399 1718 1165 1866
2399 1718 1835 1867
2399 1718 1663 1868
2399 1718 107 1869
2399 1718 107 1870
2399 1718 107 1871
2399 1718 107 1872
2399 1718 107 1873
2399 1718 107 1874
2399 1718 107 1875
2399 1718 107 1876
2399 1718 1663 1877
2399 1718 107 1878
2399 1718 1863 1879
2399 1718 107 1880
2399 1718 107 1881
2399 1718 107 1882
2399 1465 1883
2399 1718 107 1884
2399 1718 107 1885
2399 1718 1782 1886
2399 1718 107 1887
2399 1718 1863 1888
2399 1718 107 1889
2399 1718 107 1890
2399 1718 1835 1891
2399 1718 107 1892
2399 1718 107 1893
2399 1718 107 1894
2399 1718 107 1895
2399 1718 107 1896
2399 1718 1334 1897
2399 1718 1663 1898
2399 1718 107 1899
2417 1577 1173 1900
2399 1718 1509 1901
2399 1718 1911 1902
2399 1718 107 1903
2399 1718 107 1904
2399 1718 107 1905
2399 1718 107 1906
2399 1718 107 1907
2399 1465 1171 1908
2399 1718 1909
2399 1718 107 1910
2399 1718 1911
2417 1912
2413 1913
2378 1914
2412 1915
2399 1916
2414 1917
2410 1918
2365 1919
2399 1920
2378 1921
2412 1922
2416 1923
2401 1924
2414 1925
2417 1926
2378 1927
2417 1928
2414 1929
2411 1930
2364 1931
2398 1932
2360 1933
2388 1934
2389 1935
2403 1936
2412 1937
2414 1938
2415 1939
2417 1940
2410 1941
2393 1942
2414 1943
2416 1944
2417 1945
2414 1946
2415 1947
2384 1948
2277 1949
2159 1950
2378 1951
2416 1952
2414 1953
2377 1954
2398 1955
2301 1956
2378 1957
2365 1958
2396 1959
2411 1960
2317 1961
2414 1962
2410 1963
2416 1964
2361 1965
2414 1966
2417 1912 1967
2389 1968
2385 1969
2415 1970
2414 1971
2389 1972
2384 1973
2368 1974
2411 1975
2384 1976
2291 1977
2403 1978
2414 1979
2378 1980
2399 1981
2349 1982
2414 1983
2414 1984
2414 1985
2414 1986
2417 1987
2401 1988
2414 1989
2405 1990
2378 1991
2401 1992
2414 1993
2417 1994
2417 1995
2017 1996
2414 1997
2378 1998
2378 1999
2365 2000
2378 2001
2399 2002
2415 2003
2417 2004
2414 2005
2378 2006
2417 2007
2412 2008
2417 2009
2399 2010
2364 2011
2378 2012
2297 2013
2364 2014
2414 2418
2416 2419
2398 2420
2204 2421
2313 2422
2414 2423
2412 2424
2416 2425
2401 2426
2387 2427
2414 2428
2409 2429
2414 2430
2313 2431
2415 2432
2414 2433
2415 2434
2364 2435
2398 2436
2204 2437
2415 2438
2375 2439
2371 2440
2313 2441
2037 2442
2387 2443
2401 2444
2398 2445
2414 2446
2417 2447
2402 2448
2410 2449
2342 2450
2398 2451
2325 2452
2406 2453
2387 2454
2412 2455
2382 2456
2417 1912 2457
2399 2458
2417 2459
2414 2460
2399 2461
2414 2462
2399 2463
2414 2464
2396 2465
2401 2466
2414 2467
2414 2468
2414 2469
2417 1912 2470
2417 2471
2384 2472
2417 2473
2411 2474
2399 2475
2414 2476
2414 2477
2414 2478
2415 2479
2416 2480
2301 2535 2481
2414 2482
2417 1912 2483
2414 2484
2414 2485
2401 2486
2301 2487
2411 2488
2414 2489
2398 2490
2417 2491
2414 2492
2226 2493
2378 2494
2414 2495
2398 2496
2411 2497
2384 2498
2410 2499
2414 2500
2415 2501
2384 2502
2403 2503
2414 2504
2318 2651 2505
2414 2506
2414 2507
2417 2508
2415 2509
2398 2510
2415 2511
2410 2512
2401 2513
2406 2514
2401 2515
2399 2516
2133 2517
2398 2518
2399 2519
2414 2520
2414 2521
2347 2522
2411 2523
2309 2524
2416 2525
2414 2526
2387 2443 2527
2313 2528
2413 2529
2385 2530
2413 2531
2410 2532
2398 2533
2403 2534
2301 2535
2410 2536
2417 2537
2417 2538
2414 2539
2371 2540
2382 2456 2541
2414 2542
2417 2543
2399 2544
2391 2545
2414 2546
2398 2547
2375 2548
2414 2549
2414 2550
2410 2551
2414 2552
2414 2553
2410 2554
2399 2555
2414 2556
2416 2557
2375 2558
2414 2559
2414 2560
2414 2561
2397 2562
2414 2563
2414 2564
2017 2565
2406 2566
2398 2567
2274 2568
2417 1912 2569
2412 2570
2417 2571
2385 2572
2414 2573
2414 2574
2414 2575
2410 2576
2412 2577
2414 2578
2410 2579
2411 2580
2379 2581
2399 2582
2378 2583
2393 2584
2364 2585
2414 2586
2412 2587
2384 2588
2398 2589
2414 2590
2410 2591
2398 2592
2414 2593
2417 2594
2417 1912 2595
2417 1912 2596
2417 2597
2417 2598
2241 2599
2414 2600
2414 2601
2414 2602
2416 2603
2414 2604
2309 2605
2414 2606
2414 2607
2417 2608
2384 2609
2416 2610
2414 2611
2406 2612
2407 2613
2402 2614
2414 2615
2413 2616
2415 2617
2403 2618
2410 2619
2365 2620
2313 2621
2401 2622
2414 2623
2414 2624
2414 2625
2389 2626
2365 2627
2412 2628
2400 2629
2414 2630
2410 2631
2342 2632
2378 2633
2041 2634
2379 2635
2378 2636
2416 2637
2414 2638
2378 2639
2417 2640
2416 2641
2416 2642
2384 2643
2397 2644
2378 2645
2410 2646
2378 2647
2378 2648
2417 2649
2401 2650
2318 2651
2415 2652
2398 2653
2410 2654
2414 2655
2412 2656
2365 2657
2346 2658
2405 2659
2364 2660
2417 1577 1534 3265 2661
2417 1577 1666 1684 2662
2417 1577 1666 1684 2663
2417 1577 1666 1684 2664
2417 1577 1666 3263 2665
2417 1577 1666 1684 2666
2417 1577 1666 1684 2667
2417 1577 1666 1684 2668
2417 1577 1666 1684 2669
2417 1577 1666 1684 2670
2417 1577 1666 1684 2671
2417 1577 1666 3258 2672
2417 1577 1666 1684 2673
2417 1577 1534 3265 2674
2417 1577 1666 1684 2675
2417 1577 1666 1684 2676
2399 1465 1171 2677
2417 1577 1666 3263 2678
2417 1577 1666 1684 2679
2417 1577 1666 1684 2680
2417 1577 1666 1684 2681
2417 1577 1666 3100 2682
2417 1577 1666 1684 2683
2417 1577 1666 3258 2684
2417 1577 1666 3263 2685
2417 1577 1666 3111 2686
2417 1577 1666 1684 2687
2417 1577 1534 2764 2688
2417 1577 1666 1684 2689
2417 1577 1666 3100 2690
2417 1577 1666 1684 2691
2417 1577 1666 1684 2692
2417 1577 1534 2693
2417 1577 1666 1684 2694
2417 1577 1666 1684 2695
2417 1577 1534 3248 2696
2417 1577 1666 3186 2697
2417 1577 1666 1684 2698
2417 1577 1666 1684 2699
2417 1577 1534 3248 2700
2417 1577 1666 3258 2701
2417 1577 1666 1684 2702
2417 1577 1666 1684 2703
2417 1577 1666 1684 2704
2417 1577 1666 1684 2705
2417 1577 1666 1684 2706
2417 1577 1666 2707
2417 1577 1666 3258 2708
2417 1577 1666 1684 2709
2417 1577 1666 1684 2710
2417 1577 1666 1684 2711
2417 1577 1534 3101 2712
2417 1577 1666 1684 2713
2417 1577 1534 2979 2714
2417 1577 1666 1684 2715
2417 1577 1534 3385 2716
2417 1577 1666 1684 2717
2417 1577 1534 3385 2718
2417 1577 1666 3258 2719
2417 1577 1666 3263 2720
2417 1577 1666 1684 2721
2417 1577 1534 3265 2722
2417 1577 1666 1684 2723
2417 1577 1666 3263 2724
2417 1577 1666 1684 2725
2417 1577 1666 1684 2726
2417 1577 1666 3100 2727
2417 1577 1666 1684 2728
2417 1577 1666 1684 2729
2417 1577 1534 3385 2730
2417 1577 1666 1684 2731
2417 1577 1666 1684 2732
2417 1577 1666 3258 2733
2417 1577 1666 3186 2734
2417 1577 1534 3385 2735
2417 1577 1534 3248 2736
2417 1577 1666 2869 2737
2417 1577 1666 1684 2738
2417 1577 1666 1684 2739
2417 1577 1666 1684 2740
2417 1577 1666 1684 2741
2417 1577 1534 3265 2742
2417 1577 1666 1684 2743
2417 1577 1534 3385 2744
2417 1577 1666 1684 2745
2417 1577 1666 1684 2746
2417 1912 58 3173 2747
2417 1577 1534 3101 2748
2417 1577 1666 1684 2749
2417 1577 1666 1684 2750
2417 1577 1666 1684 2751
2417 1577 1666 1684 2752
2417 1577 1534 3101 2753
2417 1577 1666 1684 2754
2417 1577 1666 1684 2755
2417 1577 1666 1684 2756
2417 1577 1666 1684 2757
2417 1577 1534 3385 2758
2417 1577 1666 1684 2759
2417 1577 1666 3263 2760
2417 1577 1666 1684 2761
2417 1577 1534 3385 2762
2417 1577 1666 1684 2763
2417 1577 1534 2764
2417 1577 1534 3265 2765
2417 1577 1666 1684 2766
2417 1577 1666 1684 2767
2417 1577 1666 3263 2768
2417 1577 1666 1684 2769
2417 1577 1534 3265 2770
2417 1577 1534 3248 2771
2417 1577 1666 1684 2772
2417 1577 1666 1684 2773
2417 1577 1666 1684 2774
2417 1577 1666 3186 2775
2417 1577 1666 1684 2776
2417 1577 1666 1684 2777
2417 1577 1534 3265 2778
2417 1577 1666 1684 2779
2417 1577 1534 3265 2780
2417 1577 1534 3101 2781
2417 1577 1666 1684 2782
2417 1577 1534 3385 2783
2417 1577 1534 2979 2784
2417 1577 1534 3101 2785
2417 1577 1666 1684 2786
2417 1577 1534 3101 2787
2417 1577 1666 1684 2788
2417 1577 1666 1684 2789
2417 1577 1666 1684 2790
2417 1577 1666 1684 2791
2417 1577 1666 1684 2792
2417 1577 1534 3101 2793
2417 1577 1666 1684 2794
2417 1577 1534 3385 2795
2417 1577 1666 3111 2796
2417 1577 1666 3258 2797
2417 1577 1666 1684 2798
2417 1577 1666 1684 2799
2417 1577 1666 1684 2800
2417 1577 1666 1684 2801
2417 1577 1534 2693 2802
2417 1577 1666 3100 2803
2417 1577 1666 1684 2804
2417 1577 1666 1684 2805
2417 1577 1666 1684 2806
2417 1577 1666 1684 2807
2417 1577 1666 1684 2808
2417 1577 1666 1684 2809
2417 1577 1666 1684 2810
2417 1577 1666 1684 2811
2417 1577 1666 2869 2812
2417 1577 1666 3020 2813
2417 1912 58 2814
2417 1577 1666 1684 2815
2417 1577 1666 1684 2816
2417 1577 1666 1684 2817
2417 1577 1666 1684 2818
2417 1577 1534 3385 2819
2417 1577 1666 1684 2820
2417 1577 1666 1684 2821
2417 1577 1534 2822
2417 1577 1666 3258 2823
2417 1577 1666 1684 2824
2417 1577 1534 3385 2825
2399 1465 1171 2826
2417 1577 1666 1684 2827
2417 1577 1534 3265 2828
2417 1577 1666 1684 2829
2417 1577 1666 1684 2830
2417 1577 1534 2822 2831
2417 1577 1666 1684 2832
2417 1577 1534 3265 2833
2417 1577 1666 1684 2834
2417 1577 1666 1684 2835
2417 1577 1534 3248 2836
2417 1577 1666 1684 2837
2417 1912 58 2838
2417 1577 1666 1684 2839
2417 1577 1666 3111 2840
2417 1577 1534 3248 2841
2417 1577 1666 1684 2842
2417 1577 1534 3385 2843
2417 1577 1534 3385 2844
2417 1577 1666 3263 2845
2417 1577 1666 1684 2846
2417 1577 1666 3263 2847
2417 1577 1666 1684 2848
2417 1577 1534 3265 2849
2417 1577 1666 1684 2850
2417 1577 1666 1684 2851
2417 1577 1666 1684 2852
2417 1577 1534 3265 2853
2417 1577 1666 1684 2854
2417 1577 1666 1684 2855
2417 1577 1666 3020 2856
2417 1577 1666 1684 2857
2417 1577 1534 3248 2858
2417 1577 1666 3263 2859
2417 1577 1666 1684 2860
2417 1577 1666 1684 2861
2417 1577 1666 1684 2862
2417 1577 1534 3265 2863
2417 1577 1666 1684 2864
2417 1577 1534 3385 2865
2417 1577 1666 1684 2866
2417 1577 1666 1684 2867
2417 1577 1666 1684 2868
2417 1577 1666 2869
2417 1577 1666 3186 2870
2417 1577 1666 3111 2871
2417 1577 1666 1684 2872
2417 1577 1666 1684 2873
2417 1577 1666 1684 2874
2417 1577 1666 3258 2875
2417 1577 1666 1684 2876
2417 1577 1666 1684 2877
2417 1577 1666 3020 2878
2417 1577 1666 1684 2879
2417 1577 1666 1684 2880
2417 1577 1666 3111 2881
2417 1577 1666 2968 2882
2417 1577 1666 2883
2417 1577 1666 1684 2884
2417 1912 58 2885
2417 1577 1666 1684 2886
2417 1577 1666 1684 2887
